step,cpu,ram,position,velocity,reward
846,0.0,42.234375,0.11247291,-0.004656345,-0.030069750211259818
847,33.5,41.796875,0.105062574,-0.007410335,-0.006933002966988866
848,38.5,41.875,0.09593749,-0.009125086,-0.019483084799963992
849,34.2,42.125,0.08362278,-0.012314705,-0.027910188425139284
850,28.6,42.296875,0.06847359,-0.015149188,-0.007571313205575337
851,24.6,42.390625,0.050879437,-0.017594153,-2.716915460609926e-07
852,28.7,42.40625,0.030792931,-0.020086506,-2.0392411217073916e-05
853,24.8,42.484375,0.009261417,-0.021531513,-0.048472516640964615
854,32.9,42.171875,-0.016010247,-0.025271665,-0.0684609646681622
855,26.2,42.828125,-0.0428446,-0.026834354,-0.03880697689683075
856,24.7,42.90625,-0.07365833,-0.030813731,-0.1
857,26.9,42.90625,-0.10726256,-0.03360423,-0.005484606680715843
858,0.0,42.90625,-0.14358394,-0.036321376,-0.005304240461079246
859,21.8,42.90625,-0.18203254,-0.0384486,-0.0009268043909983703
860,24.6,42.921875,-0.22411753,-0.042084992,-0.1
861,23.8,42.921875,-0.26805326,-0.043935735,-0.0004914387376629747
862,22.6,42.953125,-0.31522328,-0.047170028,-0.1
863,24.1,42.953125,-0.36392742,-0.04870415,-0.00022481500259488032
864,23.8,42.953125,-0.41528383,-0.051356412,-0.1
865,31.4,43.0,-0.46603465,-0.05075082,-0.08757601570696352
866,31.8,43.0,-0.517105,-0.051070347,-0.0005383958641743902
867,33.7,43.0,-0.566724,-0.04961905,-0.1
868,22.8,43.015625,-0.6175205,-0.050796513,-0.1
869,25.4,43.09375,-0.6661219,-0.04860138,-0.1
870,23.1,43.125,-0.7148925,-0.048770614,-0.06462908656451419
871,25.6,43.125,-0.7635417,-0.048649188,-0.06787721928247983
872,27.8,43.125,-0.8091183,-0.045576602,-0.0901799669282255
873,28.2,43.125,-0.85430586,-0.045187622,-0.1
874,24.6,43.125,-0.8989005,-0.044594653,-0.1
875,25.6,43.15625,-0.94076884,-0.041868333,-0.00980428699986078
876,24.2,43.15625,-0.98008317,-0.03931431,-0.0014459801261651251
877,24.6,43.1875,-1.018448,-0.038364813,-0.1
878,24.2,43.203125,-1.0533408,-0.03489284,-0.04279496660601581
879,25.3,43.203125,-1.0859597,-0.032618828,-0.0022613234771458935
880,24.7,43.203125,-1.1164415,-0.030481866,-0.005325407389415205
881,36.2,43.21875,-1.1438994,-0.027457913,-0.014832744927986141
882,40.2,43.0625,-1.1679685,-0.024069116,-0.04384764406830897
883,37.2,43.015625,-1.1911999,-0.023231417,-0.1
884,34.2,42.953125,-1.2,0.0,-0.0013200830449932256
885,35.7,42.96875,-1.1962582,0.0037418958,-0.1
886,36.1,43.984375,-1.1917621,0.004496069,-0.1
887,35.2,44.015625,-1.1863251,0.0054370607,-0.07832932432495775
888,0.0,43.8125,-1.179839,0.006486113,-0.06793389059623678
889,34.7,43.640625,-1.1725482,0.0072907815,-0.1
890,33.7,43.546875,-1.1614321,0.0111160865,-0.1
891,34.0,43.578125,-1.1478456,0.013586573,-0.0005966310742223868
892,0.0,44.078125,-1.1308522,0.01699336,-0.04622976336873422
893,33.6,44.078125,-1.112008,0.018844305,-0.014477495718166722
894,32.3,44.125,-1.092162,0.019845927,-0.09360847979338019
895,37.9,43.34375,-1.0713388,0.020823216,-0.1
896,39.5,43.28125,-1.0465221,0.024816662,-0.1
897,34.8,43.484375,-1.0195876,0.02693453,-0.006489775151409561
898,33.4,43.5,-0.9897811,0.029806536,-0.006437253047261038
899,34.2,43.359375,-0.95615077,0.03363034,-0.08230124504664219
900,23.2,43.359375,-0.9216131,0.03453766,-0.1
901,22.0,43.359375,-0.8862508,0.035362322,-0.1
902,25.6,43.375,-0.8485727,0.037678126,-0.00045881858588927573
903,22.7,43.375,-0.8103254,0.038247272,-0.1
904,24.9,43.375,-0.7705942,0.0397312,-0.007506603200050677
905,25.3,43.390625,-0.72921354,0.041380655,-6.446142234075581e-05
906,22.8,43.390625,-0.6878867,0.041326813,-0.1
907,21.4,43.390625,-0.64608335,0.04180338,-0.02217227837823863
908,23.3,43.390625,-0.6040306,0.04205274,-0.018705176860393993
909,23.1,43.390625,-0.56288046,0.04115014,-0.1
910,22.9,43.390625,-0.5203246,0.04255588,-0.05493853481334696
911,23.0,43.390625,-0.4792742,0.041050386,-0.09747448884242119
912,22.4,43.40625,-0.43817258,0.04110164,-0.006509572339388115
913,23.0,43.40625,-0.39829603,0.039876543,-0.015543952915217929
914,22.5,43.4375,-0.35974115,0.03855487,-0.007249734685303011
915,22.5,43.453125,-0.3238663,0.035874836,-0.1
916,23.1,43.484375,-0.29014698,0.033719335,-0.02470435806131377
917,21.7,43.484375,-0.25653887,0.033608112,-0.1
918,0.0,43.484375,-0.22550677,0.031032098,-0.027079536536257366
919,24.8,43.484375,-0.19754288,0.02796389,-0.05563363635413374
920,22.9,43.484375,-0.17315267,0.024390202,-0.1
921,24.6,43.484375,-0.1524327,0.02071998,-0.1
922,23.7,43.5,-0.13245584,0.01997686,-0.1
923,23.9,43.546875,-0.11628419,0.016171653,-0.1
924,23.5,43.546875,-0.10396195,0.012322239,-0.1
925,22.2,43.546875,-0.0955191,0.008442847,-0.1
926,22.5,43.5625,-0.0903217,0.005197406,-0.03191381848717043
927,21.9,43.5625,-0.08613003,0.00419167,-0.08749067194008263
928,25.4,43.5625,-0.084298514,0.001831513,-0.000143638069438623
929,24.1,43.5625,-0.08384767,0.00045084106,-0.04805336664160223
930,26.3,43.578125,-0.08620259,-0.00235492,-0.006568530686638852
931,23.1,43.59375,-0.09173762,-0.0055350284,-0.025890543238446997
932,26.2,43.59375,-0.100084275,-0.0083466545,-0.007315512967602445
933,21.8,43.59375,-0.11159042,-0.011506145,-0.026442619219588792
934,23.5,43.59375,-0.12695777,-0.015367359,-0.1
935,24.9,43.59375,-0.14592062,-0.018962847,-0.07220895182155261
936,23.6,43.59375,-0.16564773,-0.019727103,-0.1
937,21.9,43.59375,-0.18784955,-0.022201816,-0.00341271744294005
938,23.2,43.59375,-0.21366479,-0.025815228,-0.1
939,22.4,43.59375,-0.24104826,-0.02738347,-0.008429735389940162
940,25.0,43.59375,-0.27180606,-0.030757792,-0.1
941,22.7,43.59375,-0.30277777,-0.030971702,-0.1
942,23.6,43.59375,-0.33678713,-0.034009352,-0.1
943,21.4,43.59375,-0.37257707,-0.03578994,-0.00906825416599446
944,0.0,43.59375,-0.40898338,-0.036406305,-0.01015243045387706
945,22.8,43.59375,-0.44567567,-0.03669229,-0.013778383886551638
946,31.3,43.578125,-0.48264676,-0.03697108,-0.004008713694224753
947,22.5,43.578125,-0.5206537,-0.038006954,-0.02365221761238878
948,23.7,43.625,-0.5571828,-0.03652904,-0.1
949,27.6,43.625,-0.5946503,-0.037467517,-0.06293044205001799
950,24.6,43.625,-0.633089,-0.038438655,-0.1
951,22.7,43.625,-0.6695229,-0.036433887,-0.06381637031083756
952,24.8,43.625,-0.70639694,-0.03687408,-0.1
953,20.4,43.625,-0.74123824,-0.034841318,-0.02364985806007667
954,24.6,43.625,-0.77341485,-0.032176603,-0.058364235534332926
955,23.0,43.625,-0.80238837,-0.028973516,-0.1
956,24.0,43.625,-0.8280063,-0.02561798,-0.1
957,22.4,43.625,-0.8508807,-0.022874381,-0.02600345770972581
958,23.3,43.625,-0.8731763,-0.022295572,-0.1
959,22.4,43.625,-0.8933924,-0.020216113,-0.00034043847762319505
960,23.2,43.625,-0.9099919,-0.016599512,-0.08440017676048797
961,28.8,43.625,-0.92326295,-0.013271054,-0.04781903142575175
962,0.0,43.625,-0.93547237,-0.0122094285,-0.07140901226109833
963,22.9,43.625,-0.94654495,-0.011072572,-0.06658839905285277
964,0.0,43.625,-0.9560171,-0.009472129,-0.02748882181526966
965,23.4,43.625,-0.96458215,-0.0085650785,-0.1
966,22.2,43.640625,-0.9702544,-0.005672275,-0.009784200671879262
967,22.4,43.640625,-0.9735431,-0.0032887093,-0.00011167507557416912
968,22.8,43.640625,-0.974579,-0.0010358754,-0.0015439379470777227
969,22.1,43.640625,-0.97391975,0.0006592216,-0.024721502396477392
970,21.6,43.640625,-0.9723207,0.0015990561,-0.1
971,21.6,43.640625,-0.96733713,0.0049835364,-0.03988253814082441
972,22.7,43.640625,-0.9598965,0.0074406285,-3.609567311855244e-05
973,21.2,43.65625,-0.9485411,0.011355376,-0.1
974,25.0,43.703125,-0.93429595,0.014245162,-0.011043925959620539
975,22.0,43.703125,-0.91878396,0.015511994,-0.05291414638655603
976,22.7,43.71875,-0.8999225,0.01886145,-0.047397355003796805
977,22.0,43.71875,-0.880015,0.019907448,-0.0654947879047768
978,21.6,43.71875,-0.858005,0.02201005,-0.0003559836883951562
979,21.5,43.78125,-0.8323869,0.025618065,-0.1
980,22.6,43.875,-0.8048319,0.027554998,-0.000169030483579391
981,21.3,43.875,-0.7769092,0.027922766,-0.1
982,22.3,43.875,-0.7480889,0.028820263,-0.030226684296417262
983,21.5,43.890625,-0.71640617,0.03168273,-0.07548261520335019
984,23.1,43.890625,-0.6824226,0.033983584,-0.038779222829852245
985,21.4,43.890625,-0.64579237,0.036630202,-0.1
986,21.2,43.890625,-0.60681015,0.038982227,-0.09421460665762425
987,21.7,43.890625,-0.5676383,0.039171882,-0.008140371787027334
988,21.6,43.890625,-0.5280392,0.03959907,-0.0004255405479000274
989,22.0,43.890625,-0.48990685,0.03813237,-0.1
990,0.0,43.90625,-0.45352674,0.03638011,-0.1
991,23.1,43.90625,-0.4191683,0.03435843,-0.1
992,23.2,43.90625,-0.38542485,0.03374345,-0.0010746159160191838
993,22.4,43.90625,-0.3525059,0.03291896,-0.0014785321129465957
994,22.6,43.90625,-0.32170492,0.03080097,-0.03523612135001066
995,22.4,43.90625,-0.29136825,0.030336685,-0.040876529385081996
996,21.6,43.90625,-0.26113576,0.030232476,-0.1
997,21.4,43.90625,-0.23196942,0.029166337,-0.02209899055387723
998,23.8,43.90625,-0.20622176,0.025747657,-0.1
